country,status,forest_type,region,mgmt_type,mgmt_strategy,species group,age_class,volume,stem_biomass,bark_biomass,branches_biomass,foliage_biomass,foliage/stem ratio,total_agb,bcef
AT,ForAWS,FS,AT21,HP,E,broad,AgeCL_16,479.6,237.5047484,0.116226864,0.301924944,0.020934973,0%,237.9438352,0.50
AT,ForAWS,FS,AT21,HP,E,broad,AgeCL_17,481.3,238.2860954,0.116082881,0.301785168,0.02085359,0%,238.724817,0.50
AT,ForAWS,FS,AT21,HP,E,broad,AgeCL_18,482.5,238.8375152,0.115981359,0.301686246,0.020796323,0%,239.2759791,0.50
AT,ForAWS,FS,AT21,HP,E,broad,AgeCL_19,483.4,239.2510154,0.115905279,0.301611916,0.020753471,0%,239.6892861,0.50
AT,ForAWS,FS,AT21,HP,E,broad,AgeCL_20,483.9,239.4807139,0.115863035,0.30157057,0.0207297,0%,239.9188772,0.50
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_1,14,8.934399727,0.165961761,0.245286343,0.051430028,1%,9.397077859,0.67
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_2,28,17.00166313,0.16356686,0.266462048,0.052020247,0%,17.48371229,0.62
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_3,71.7,40.69544001,0.157562525,0.29415961,0.049756085,0%,41.19691823,0.57
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_4,122.8,67.05860951,0.151373256,0.306899173,0.045527964,0%,67.5624099,0.55
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_5,171.6,91.48383942,0.145859931,0.312194465,0.041337871,0%,91.98323169,0.54
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_6,213.1,111.8561118,0.141392238,0.313973633,0.037910311,0%,112.349388,0.53
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_7,246.1,127.8499124,0.137962895,0.314235231,0.035323377,0%,128.3374339,0.52
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_8,271.1,139.8630024,0.135431268,0.313928494,0.033454752,0%,140.3458169,0.52
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_9,289.7,148.7488367,0.13358282,0.313470428,0.03211709,0%,149.228007,0.52
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_10,303.2,155.172473,0.132259279,0.313031521,0.031174486,0%,155.6489383,0.51
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_11,312.9,159.775262,0.131317452,0.312666154,0.030511866,0%,160.2497575,0.51
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_12,319.7,162.9958396,0.130661695,0.312386771,0.03005463,0%,163.4689427,0.51
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_13,324.6,165.313498,0.130191434,0.312174137,0.029728855,0%,165.7855924,0.51
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_14,328,166.9201919,0.129866239,0.312021212,0.029504626,0%,167.391584,0.51
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_15,330.4,168.0536086,0.129637233,0.311910673,0.029347241,0%,168.5245037,0.51
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_16,332.1,168.8560877,0.129475293,0.311831097,0.029236207,0%,169.3266303,0.51
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_17,333.2,169.3751818,0.129370627,0.311779049,0.029164558,0%,169.845496,0.51
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_18,334.1,169.7998036,0.129285061,0.311736141,0.029106052,0%,170.2699309,0.51
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_19,334.6,170.0356692,0.129237552,0.311712178,0.029073593,0%,170.5056925,0.51
AT,ForAWS,FS,AT21,HS,E,broad,AgeCL_20,335,170.2243434,0.129199558,0.311692944,0.029047649,0%,170.6942836,0.51
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_1,18.2,11.39807154,0.16518104,0.253247425,0.051790646,0%,11.86829065,0.65
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_2,36.4,21.68989283,0.162308849,0.274482675,0.051853626,0%,22.17853798,0.61
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_3,93.2,51.91208787,0.154891963,0.300858407,0.048044004,0%,52.41588224,0.56
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_4,159.7,85.57994994,0.147176241,0.311289533,0.042349619,0%,86.08076533,0.54
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_5,223.1,116.7203342,0.140342098,0.314144227,0.037112413,0%,117.2119329,0.53
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_6,277,142.6862291,0.134841757,0.313802796,0.033025554,0%,143.1678992,0.52
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_7,319.9,163.0904875,0.130642463,0.312378275,0.030041272,0%,163.5635495,0.51
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_8,352.5,178.4632952,0.127549348,0.310797868,0.027932508,0%,178.9295749,0.51
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_9,376.6,189.7618358,0.125314476,0.30940829,0.026459616,0%,190.2230182,0.51
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_10,394.1,197.9335032,0.123718322,0.30829854,0.025434668,0%,198.3909547,0.50
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_11,406.7,203.8009287,0.122582679,0.307452569,0.024719384,0%,204.2556833,0.50
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_12,415.6,207.9375003,0.121787268,0.306833115,0.024225377,0%,208.3903461,0.50
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_13,422,210.9081784,0.121218704,0.306377059,0.023875804,0%,211.35965,0.50
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_14,426.4,212.9486419,0.120829462,0.306058571,0.023638197,0%,213.3991681,0.50
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_15,429.5,214.3853331,0.120556025,0.305831823,0.023472114,0%,214.8351931,0.50
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_16,431.7,215.4044687,0.120362373,0.305669746,0.023354909,0%,215.8538557,0.50
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_17,433.2,216.0991201,0.120230527,0.305558694,0.023275309,0%,216.5481846,0.50
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_18,434.3,216.6084214,0.120133938,0.305476977,0.023217097,0%,217.0572494,0.50
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_19,435,216.932474,0.120072516,0.305424854,0.023180123,0%,217.3811515,0.50
AT,ForAWS,FS,AT22,HP,E,broad,AgeCL_20,435.5,217.1639173,0.120028663,0.305387565,0.023153748,0%,217.6124873,0.50
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_1,14,8.934399727,0.165961761,0.245286343,0.051430028,1%,9.397077859,0.67
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_2,28,17.00166313,0.16356686,0.266462048,0.052020247,0%,17.48371229,0.62
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_3,71.7,40.69544001,0.157562525,0.29415961,0.049756085,0%,41.19691823,0.57
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_4,122.8,67.05860951,0.151373256,0.306899173,0.045527964,0%,67.5624099,0.55
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_5,171.6,91.48383942,0.145859931,0.312194465,0.041337871,0%,91.98323169,0.54
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_6,213.1,111.8561118,0.141392238,0.313973633,0.037910311,0%,112.349388,0.53
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_7,246.1,127.8499124,0.137962895,0.314235231,0.035323377,0%,128.3374339,0.52
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_8,271.1,139.8630024,0.135431268,0.313928494,0.033454752,0%,140.3458169,0.52
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_9,289.7,148.7488367,0.13358282,0.313470428,0.03211709,0%,149.228007,0.52
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_10,303.2,155.172473,0.132259279,0.313031521,0.031174486,0%,155.6489383,0.51
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_11,312.9,159.775262,0.131317452,0.312666154,0.030511866,0%,160.2497575,0.51
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_12,319.7,162.9958396,0.130661695,0.312386771,0.03005463,0%,163.4689427,0.51
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_13,324.6,165.313498,0.130191434,0.312174137,0.029728855,0%,165.7855924,0.51
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_14,328,166.9201919,0.129866239,0.312021212,0.029504626,0%,167.391584,0.51
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_15,330.4,168.0536086,0.129637233,0.311910673,0.029347241,0%,168.5245037,0.51
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_16,332.1,168.8560877,0.129475293,0.311831097,0.029236207,0%,169.3266303,0.51
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_17,333.2,169.3751818,0.129370627,0.311779049,0.029164558,0%,169.845496,0.51
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_18,334.1,169.7998036,0.129285061,0.311736141,0.029106052,0%,170.2699309,0.51
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_19,334.6,170.0356692,0.129237552,0.311712178,0.029073593,0%,170.5056925,0.51
AT,ForAWS,FS,AT22,HS,E,broad,AgeCL_20,335,170.2243434,0.129199558,0.311692944,0.029047649,0%,170.6942836,0.51
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_1,18.2,11.39807154,0.16518104,0.253247425,0.051790646,0%,11.86829065,0.65
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_2,36.4,21.68989283,0.162308849,0.274482675,0.051853626,0%,22.17853798,0.61
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_3,93.2,51.91208787,0.154891963,0.300858407,0.048044004,0%,52.41588224,0.56
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_4,159.7,85.57994994,0.147176241,0.311289533,0.042349619,0%,86.08076533,0.54
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_5,223.1,116.7203342,0.140342098,0.314144227,0.037112413,0%,117.2119329,0.53
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_6,277,142.6862291,0.134841757,0.313802796,0.033025554,0%,143.1678992,0.52
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_7,319.9,163.0904875,0.130642463,0.312378275,0.030041272,0%,163.5635495,0.51
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_8,352.5,178.4632952,0.127549348,0.310797868,0.027932508,0%,178.9295749,0.51
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_9,376.6,189.7618358,0.125314476,0.30940829,0.026459616,0%,190.2230182,0.51
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_10,394.1,197.9335032,0.123718322,0.30829854,0.025434668,0%,198.3909547,0.50
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_11,406.7,203.8009287,0.122582679,0.307452569,0.024719384,0%,204.2556833,0.50
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_12,415.6,207.9375003,0.121787268,0.306833115,0.024225377,0%,208.3903461,0.50
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_13,422,210.9081784,0.121218704,0.306377059,0.023875804,0%,211.35965,0.50
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_14,426.4,212.9486419,0.120829462,0.306058571,0.023638197,0%,213.3991681,0.50
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_15,429.5,214.3853331,0.120556025,0.305831823,0.023472114,0%,214.8351931,0.50
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_16,431.7,215.4044687,0.120362373,0.305669746,0.023354909,0%,215.8538557,0.50
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_17,433.2,216.0991201,0.120230527,0.305558694,0.023275309,0%,216.5481846,0.50
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_18,434.3,216.6084214,0.120133938,0.305476977,0.023217097,0%,217.0572494,0.50
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_19,435,216.932474,0.120072516,0.305424854,0.023180123,0%,217.3811515,0.50
AT,ForAWS,FS,AT31,HP,E,broad,AgeCL_20,435.5,217.1639173,0.120028663,0.305387565,0.023153748,0%,217.6124873,0.50
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_1,13,8.340469303,0.166160794,0.243058678,0.05130541,1%,8.800994185,0.68
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_2,26,15.87144674,0.163880252,0.264185719,0.052020325,0%,16.35153304,0.63
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_3,66.6,38.00148646,0.15821467,0.292151088,0.050133056,0%,38.50198527,0.58
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_4,114.1,62.63716548,0.152391562,0.305413195,0.046276463,0%,63.1412467,0.55
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_5,159.4,85.43071355,0.147209644,0.311263974,0.042375253,0%,85.93156242,0.54
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_6,197.9,104.4307701,0.143007521,0.313538804,0.039145079,0%,104.9264615,0.53
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_7,228.5,119.3404692,0.139779041,0.314201647,0.036686518,0%,119.8311364,0.52
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_8,251.8,130.596305,0.137380801,0.314199622,0.034890264,0%,131.0827757,0.52
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_9,269,138.8570655,0.135641816,0.313968608,0.03360861,0%,139.3402845,0.52
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_10,281.5,144.8366333,0.134394123,0.313694435,0.032701249,0%,145.3174231,0.52
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_11,290.5,149.1300861,0.133503969,0.313446798,0.032060569,0%,149.6090974,0.52
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_12,296.9,152.1773874,0.132875068,0.313246805,0.031611409,0%,152.6551207,0.51
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_13,301.4,154.317194,0.132434889,0.313094848,0.031298793,0%,154.7940225,0.51
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_14,304.6,155.8374379,0.132122876,0.31298128,0.031078094,0%,156.3136202,0.51
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_15,306.8,156.8819402,0.13190885,0.312900608,0.030927137,0%,157.3576768,0.51
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_16,308.3,157.5937925,0.131763147,0.31284441,0.030824573,0%,158.0692246,0.51
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_17,309.4,158.1156594,0.131656413,0.312802591,0.030749545,0%,158.5908679,0.51
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_18,310.2,158.4951154,0.131578849,0.312771856,0.030695079,0%,158.9701612,0.51
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_19,310.7,158.7322397,0.131530398,0.312752511,0.030661079,0%,159.2071837,0.51
AT,ForAWS,FS,AT31,HS,E,broad,AgeCL_20,311.1,158.9219194,0.131491652,0.312736959,0.030633903,0%,159.3967819,0.51
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_1,20.2,12.55630219,0.164832767,0.256436197,0.051892945,0%,13.0294641,0.65
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_2,40.4,23.893941,0.161734991,0.277636653,0.051704414,0%,24.38501706,0.60
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_3,103.5,57.21709302,0.153649503,0.303296755,0.047180433,0%,57.72121971,0.56
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_4,177.4,94.35059975,0.145224334,0.312563575,0.040848764,0%,94.84923642,0.53
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_5,247.9,128.7176825,0.137778759,0.314226314,0.035186157,0%,129.2048737,0.52
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_6,307.8,157.356536,0.131811694,0.312863249,0.030858729,0%,157.8320697,0.51
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_7,355.4,179.8257341,0.12727813,0.310639866,0.027751448,0%,180.2914035,0.51
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_8,391.7,196.8143841,0.123935917,0.308455357,0.02557305,0%,197.2723484,0.50
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_9,418.5,209.2839926,0.121529285,0.306627539,0.024066393,0%,209.7362158,0.50
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_10,437.9,218.2745798,0.119818406,0.305207915,0.023027533,0%,218.7226337,0.50
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_11,451.9,224.7448203,0.118599684,0.304138715,0.022304014,0%,225.1898627,0.50
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_12,461.8,229.3115019,0.117745811,0.303361826,0.021805313,0%,229.7544149,0.50
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_13,468.8,232.5362219,0.117145988,0.302802705,0.02145905,0%,232.9776296,0.50
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_14,473.8,234.8374755,0.116719518,0.302398563,0.0212149,0%,235.2778085,0.50
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_15,477.2,236.4013316,0.116430455,0.302121541,0.021050379,0%,236.840934,0.50
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_16,479.6,237.5047484,0.116226864,0.301924944,0.020934973,0%,237.9438352,0.50
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_17,481.3,238.2860954,0.116082881,0.301785168,0.02085359,0%,238.724817,0.50
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_18,482.5,238.8375152,0.115981359,0.301686246,0.020796323,0%,239.2759791,0.50
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_19,483.4,239.2510154,0.115905279,0.301611916,0.020753471,0%,239.6892861,0.50
AT,ForAWS,FS,AT32,HP,E,broad,AgeCL_20,483.9,239.4807139,0.115863035,0.30157057,0.0207297,0%,239.9188772,0.50
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_1,9.6,6.294598869,0.166894994,0.234065712,0.050713561,1%,6.746273136,0.70
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_2,19.1,11.92034933,0.165022775,0.254722266,0.051841236,0%,12.39193561,0.65
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_3,49,28.58165585,0.160540665,0.283386326,0.051280268,0%,29.07686311,0.59
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_4,84,47.1380033,0.1560207,0.298295907,0.048795772,0%,47.64111568,0.57
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_5,117.4,64.31701785,0.152003871,0.30600151,0.045993038,0%,64.82101627,0.55
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_6,145.8,78.64349882,0.148735724,0.309948094,0.043542517,0%,79.14572516,0.54
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_7,168.4,89.89921396,0.146212257,0.311971295,0.041608905,0%,90.39900642,0.54
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_8,185.5,98.34298434,0.144342991,0.313007311,0.040170701,0%,98.84050534,0.53
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_9,198.2,104.5777093,0.142975412,0.313549599,0.039120463,0%,105.0733548,0.53
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_10,207.4,109.0762136,0.14199523,0.313836605,0.03837032,0%,109.5704158,0.53
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_11,214.1,112.3432591,0.141286783,0.313994612,0.037829992,0%,112.8363705,0.53
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_12,218.8,114.630678,0.140792463,0.314081396,0.037454061,0%,115.1230059,0.53
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_13,222.1,116.2346276,0.140446675,0.314130994,0.037191669,0%,116.7263969,0.53
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_14,224.4,117.3515194,0.140206292,0.3141602,0.037009561,0%,117.8428955,0.53
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_15,226.1,118.1765197,0.140028945,0.314179017,0.036875368,0%,118.667603,0.52
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_16,227.2,118.710106,0.139914338,0.314189956,0.036788725,0%,119.200999,0.52
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_17,228,119.0980523,0.13983106,0.314197308,0.036725804,0%,119.5888065,0.52
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_18,228.6,119.388948,0.139768641,0.314202491,0.036678664,0%,119.8795978,0.52
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_19,229,119.5828479,0.139727047,0.314205789,0.036647262,0%,120.073428,0.52
AT,ForAWS,FS,AT32,HS,E,broad,AgeCL_20,229.2,119.6797888,0.139706256,0.314207391,0.036631569,0%,120.170334,0.52
AT,ForAWS,FS,AT33,HP,E,broad,AgeCL_1,16.6,10.46492494,0.165469473,0.250443531,0.051679802,0%,10.93251775,0.66
AT,ForAWS,FS,AT33,HP,E,broad,AgeCL_2,33.1,19.85848332,0.162793383,0.271587876,0.051946353,0%,20.34481093,0.61
AT,ForAWS,FS,AT33,HP,E,broad,AgeCL_3,84.7,47.50252007,0.155934132,0.298505336,0.048739409,0%,48.00569895,0.57
AT,ForAWS,FS,AT33,HP,E,broad,AgeCL_4,145.2,78.34304491,0.148803598,0.309882518,0.043594208,0%,78.84532523,0.54
AT,ForAWS,FS,AT33,HP,E,broad,AgeCL_5,202.8,106.8287923,0.142484239,0.313703599,0.038744228,0%,107.3237244,0.53
