country,status,forest_type,region,mgmt_type,mgmt_strategy,con_broad,AgeCL_1,AgeCL_2,AgeCL_3,AgeCL_4,AgeCL_5,AgeCL_6,AgeCL_7,AgeCL_8,AgeCL_9,AgeCL_10,AgeCL_11,AgeCL_12,AgeCL_13,AgeCL_14,AgeCL_15,AgeCL_16,AgeCL_17,AgeCL_18,AgeCL_19,AgeCL_20
FI,ForNAWS,PS,FI_N,H,E,con,2.2,3.2,3.7,3.8,3.9,3.7,3.5,3.1,2.8,2.5,2.2,1.9,1.6,1.5,1.3,1.1,0.9,0.8,0.7,0.6
FI,ForNAWS,PS,FI_S,H,E,con,3.7,6,7.1,7.6,7.6,7.3,6.8,6.2,5.6,4.9,4.3,3.7,3.2,2.7,2.3,1.9,1.6,1.3,1.2,1
FR,?,AA,FRC2,?,E,con,15.7,15,14.3,13.4,12.6,11.8,11.1,10.4,9.7,9.1,8.5,8,7.4,7,6.5,6.1,5.7,5.3,5,4.6
FR,?,AA,FRF1,?,E,con,15,14.3,13.6,12.8,12,11.3,10.6,9.9,9.3,8.7,8.1,7.6,7.1,6.7,6.2,5.8,5.4,5.1,4.8,4.4
FR,?,AA,FRF3,?,E,con,14,13.4,12.7,12,11.2,10.6,9.9,9.2,8.7,8.1,7.6,7.1,6.6,6.3,5.8,5.4,5,4.8,4.5,4.1
FR,?,AA,FRJ1,?,E,con,12.9,12.3,11.7,11,10.3,9.7,9.1,8.5,8,7.5,7,6.5,6.1,5.8,5.3,5,4.7,4.4,4.1,3.8
FR,?,AA,FRJ2,?,E,con,10.9,10.4,9.9,9.3,8.7,8.2,7.7,7.2,6.8,6.3,5.9,5.5,5.2,4.9,4.5,4.2,3.9,3.7,3.5,3.2
FR,?,AA,FRK1,?,E,con,16.8,16,15.2,14.3,13.4,12.6,11.9,11.1,10.4,9.7,9.1,8.5,7.9,7.5,6.9,6.5,6,5.7,5.4,4.9
FR,?,AA,FRK2,?,E,con,13.2,12.6,12,11.3,10.6,9.9,9.3,8.7,8.2,7.7,7.1,6.7,6.2,5.9,5.5,5.1,4.8,4.5,4.2,3.9
FR,?,CB,FRB0,?,E,broad,6.3,6,5.7,5.5,5.2,5.1,4.9,4.6,4.4,4.2,4,3.9,3.7,3.5,3.4,3.2,3.2,3,2.9,2.8
FR,?,CB,FRC1,?,E,broad,6.2,5.9,5.7,5.5,5.2,5,4.8,4.5,4.3,4.2,4,3.9,3.7,3.5,3.4,3.2,3.1,2.9,2.8,2.7
FR,?,CB,FRC2,?,E,broad,6.1,5.9,5.6,5.4,5.1,4.9,4.8,4.5,4.3,4.1,3.9,3.8,3.6,3.4,3.4,3.2,3.1,2.9,2.8,2.7
FR,?,CB,FRE2,?,E,broad,7.5,7.2,6.8,6.6,6.3,6,5.8,5.5,5.2,5,4.8,4.7,4.4,4.2,4.1,3.9,3.8,3.5,3.4,3.3
FR,?,CB,FRF2,?,E,broad,6.2,5.9,5.7,5.5,5.2,5,4.8,4.5,4.3,4.1,4,3.9,3.7,3.5,3.4,3.2,3.1,2.9,2.8,2.7
FR,?,CB,FRF3,?,E,broad,5.2,5,4.7,4.6,4.4,4.2,4,3.8,3.6,3.5,3.3,3.2,3.1,2.9,2.8,2.7,2.6,2.5,2.4,2.3
FR,?,CS,FRB0,?,E,broad,8.4,7.9,7.2,6.7,6.3,5.8,5.4,5,4.6,4.3,4,3.7,3.4,3.2,2.9,2.7,2.6,2.4,2.2,2
FR,?,CS,FRG0,?,E,broad,10.6,9.9,9.1,8.5,7.9,7.4,6.8,6.4,5.8,5.5,5,4.7,4.3,4,3.7,3.5,3.2,3,2.8,2.6
FR,?,CS,FRH0,?,E,broad,8.9,8.3,7.6,7.1,6.6,6.2,5.7,5.3,4.9,4.6,4.2,3.9,3.6,3.4,3.1,2.9,2.7,2.5,2.3,2.1
FR,?,CS,FRI1,?,E,broad,8.5,7.9,7.3,6.8,6.3,5.9,5.4,5.1,4.6,4.4,4,3.8,3.5,3.2,2.9,2.8,2.6,2.4,2.2,2.1
FR,?,CS,FRI2,?,E,broad,9.5,8.9,8.2,7.6,7.1,6.6,6.1,5.7,5.2,4.9,4.5,4.2,3.9,3.6,3.3,3.1,2.9,2.7,2.5,2.3
FR,?,CS,FRI3,?,E,broad,10.9,10.2,9.4,8.7,8.2,7.6,7,6.5,6,5.6,5.2,4.8,4.5,4.1,3.8,3.6,3.3,3.1,2.9,2.6
FR,?,CS,FRJ1,?,E,broad,4.8,4.5,4.2,3.9,3.6,3.4,3.1,2.9,2.6,2.5,2.3,2.1,2,1.8,1.7,1.6,1.5,1.4,1.3,1.2
FR,?,CS,FRJ2,?,E,broad,7.4,6.9,6.4,5.9,5.5,5.1,4.7,4.4,4,3.8,3.5,3.3,3,2.8,2.6,2.4,2.3,2.1,1.9,1.8
FR,?,CS,FRK2,?,E,broad,8.2,7.7,7.1,6.6,6.1,5.7,5.3,4.9,4.5,4.2,3.9,3.6,3.4,3.1,2.9,2.7,2.5,2.3,2.2,2
FR,?,DF,FRC1,?,E,con,2.6,9.2,14.3,15.6,14.2,11.4,8.5,5.9,3.9,2.6,1.6,1,0.6,0.3,0.2,0.1,0.1,0,0,0
FR,?,DF,FRI2,?,E,con,2.3,8.3,12.9,14.2,12.8,10.3,7.7,5.3,3.6,2.3,1.4,0.9,0.5,0.3,0.2,0.1,0.1,0,0,0
FR,?,DF,FRJ2,?,E,con,2.2,8,12.4,13.6,12.3,9.9,7.4,5.1,3.4,2.2,1.4,0.9,0.5,0.3,0.2,0.1,0.1,0,0,0
FR,?,DF,FRK1,?,E,con,2.5,8.8,13.7,15,13.6,11,8.1,5.7,3.8,2.5,1.5,1,0.6,0.3,0.2,0.1,0.1,0,0,0
FR,?,DF,FRK2,?,E,con,2.7,9.7,15.2,16.7,15.1,12.1,9,6.3,4.2,2.7,1.7,1.1,0.6,0.3,0.2,0.1,0.1,0,0,0
FR,?,FE,FR10,?,E,broad,3.7,4.8,5.4,5.7,5.9,5.9,5.8,5.7,5.5,5.3,5.1,4.9,4.6,4.4,4.2,3.9,3.7,3.5,3.3,3.1
FR,?,FE,FRC1,?,E,broad,3.9,5,5.7,6,6.2,6.2,6.1,6,5.8,5.6,5.4,5.2,4.8,4.6,4.4,4.1,3.9,3.7,3.5,3.3
FR,?,FE,FRC2,?,E,broad,3.7,4.8,5.4,5.7,5.9,5.9,5.8,5.7,5.5,5.3,5.1,4.9,4.6,4.4,4.2,3.9,3.7,3.5,3.3,3.1
FR,?,FE,FRE2,?,E,broad,4.2,5.4,6.1,6.4,6.6,6.6,6.5,6.4,6.2,6,5.7,5.5,5.2,4.9,4.7,4.4,4.2,3.9,3.7,3.5
FR,?,FE,FRF2,?,E,broad,4.3,5.6,6.3,6.7,6.9,6.9,6.8,6.7,6.4,6.2,6,5.7,5.4,5.2,4.9,4.6,4.3,4.1,3.9,3.6
FR,?,FE,FRF3,?,E,broad,3.4,4.4,5,5.2,5.4,5.4,5.3,5.2,5.1,4.9,4.7,4.5,4.2,4.1,3.9,3.6,3.4,3.2,3,2.9
FR,?,FE,FRJ2,?,E,broad,2.9,3.7,4.2,4.4,4.6,4.6,4.5,4.4,4.3,4.1,4,3.8,3.6,3.4,3.3,3,2.9,2.7,2.6,2.4
FR,?,FE,FRK1,?,E,broad,2.9,3.7,4.2,4.4,4.6,4.6,4.5,4.4,4.2,4.1,3.9,3.8,3.5,3.4,3.2,3,2.9,2.7,2.5,2.4
FR,?,FE,FRK2,?,E,broad,3.2,4.1,4.7,4.9,5.1,5.1,5,4.9,4.7,4.6,4.4,4.2,4,3.8,3.6,3.4,3.2,3,2.8,2.7
FR,?,FS,FRC1,?,E,broad,5.6,5.3,5.2,5,4.7,4.6,4.4,4.2,4,3.9,3.7,3.6,3.4,3.3,3.1,3,2.9,2.8,2.6,2.6
FR,?,FS,FRC2,?,E,broad,6.6,6.4,6.2,5.9,5.6,5.5,5.3,5,4.8,4.6,4.4,4.3,4.1,3.9,3.7,3.6,3.4,3.3,3.1,3.1
FR,?,FS,FRD2,?,E,broad,8.1,7.8,7.6,7.2,6.9,6.7,6.4,6.1,5.9,5.6,5.4,5.2,5,4.7,4.5,4.4,4.2,4.1,3.8,3.7
FR,?,FS,FRE2,?,E,broad,7.8,7.5,7.3,6.9,6.6,6.4,6.2,5.8,5.6,5.4,5.2,5,4.8,4.5,4.3,4.2,4,3.9,3.7,3.6
FR,?,FS,FRF1,?,E,broad,9.1,8.7,8.4,8.1,7.7,7.4,7.2,6.8,6.5,6.3,6,5.8,5.5,5.3,5,4.9,4.7,4.5,4.3,4.2
FR,?,FS,FRF2,?,E,broad,6.1,5.9,5.7,5.5,5.2,5,4.9,4.6,4.4,4.3,4.1,3.9,3.8,3.6,3.4,3.3,3.2,3.1,2.9,2.8
FR,?,FS,FRF3,?,E,broad,7.7,7.4,7.2,6.9,6.5,6.3,6.1,5.8,5.6,5.4,5.1,4.9,4.7,4.5,4.3,4.2,4,3.9,3.6,3.5
FR,?,FS,FRI1,?,E,broad,5.5,5.3,5.1,4.9,4.7,4.5,4.4,4.1,4,3.8,3.7,3.5,3.4,3.2,3.1,3,2.8,2.8,2.6,2.5
FR,?,FS,FRI2,?,E,broad,6.5,6.3,6.1,5.8,5.5,5.4,5.2,4.9,4.7,4.5,4.4,4.2,4,3.8,3.6,3.5,3.4,3.3,3.1,3
FR,?,FS,FRJ1,?,E,broad,5.2,5,4.9,4.6,4.4,4.3,4.1,3.9,3.8,3.6,3.5,3.3,3.2,3.1,2.9,2.8,2.7,2.6,2.5,2.4
FR,?,FS,FRJ2,?,E,broad,5.1,4.9,4.7,4.5,4.3,4.2,4,3.8,3.7,3.5,3.4,3.2,3.1,3,2.8,2.7,2.6,2.5,2.4,2.3
FR,?,FS,FRK1,?,E,broad,6.4,6.1,5.9,5.7,5.4,5.2,5.1,4.8,4.6,4.4,4.3,4.1,3.9,3.7,3.6,3.5,3.3,3.2,3,2.9
FR,?,FS,FRK2,?,E,broad,6.8,6.5,6.3,6,5.7,5.6,5.4,5.1,4.9,4.7,4.5,4.3,4.1,4,3.8,3.7,3.5,3.4,3.2,3.1
FR,?,FS,FRL0,?,E,broad,4.1,3.9,3.8,3.6,3.5,3.4,3.2,3.1,3,2.8,2.7,2.6,2.5,2.4,2.3,2.2,2.1,2.1,1.9,1.9
FR,?,OB,FR10,?,E,broad,9.4,8.9,8,7.2,6.3,5.6,4.9,4.3,3.7,3.3,2.8,2.5,2.2,1.9,1.6,1.5,1.2,1.1,1,0.9
FR,?,OB,FRB0,?,E,broad,8.8,8.3,7.5,6.7,5.9,5.2,4.6,4,3.5,3.1,2.7,2.3,2.1,1.7,1.5,1.4,1.2,1,0.9,0.8
FR,?,OB,FRC1,?,E,broad,8.9,8.4,7.6,6.8,6,5.3,4.7,4.1,3.5,3.2,2.7,2.3,2.1,1.8,1.5,1.4,1.2,1.1,0.9,0.8
FR,?,OB,FRC2,?,E,broad,9.1,8.6,7.8,6.9,6.1,5.4,4.8,4.2,3.6,3.2,2.8,2.4,2.2,1.8,1.6,1.4,1.2,1.1,1,0.8
FR,?,OB,FRD1,?,E,broad,9.1,8.6,7.8,6.9,6.1,5.4,4.8,4.2,3.6,3.2,2.8,2.4,2.2,1.8,1.6,1.4,1.2,1.1,1,0.8
FR,?,OB,FRD2,?,E,broad,9.7,9.2,8.3,7.4,6.5,5.8,5.1,4.5,3.9,3.5,3,2.6,2.3,1.9,1.7,1.5,1.3,1.2,1,0.9
FR,?,OB,FRE1,?,E,broad,10.8,10.3,9.3,8.3,7.3,6.4,5.7,5,4.3,3.8,3.3,2.9,2.6,2.1,1.9,1.7,1.4,1.3,1.1,1
FR,?,OB,FRE2,?,E,broad,10.9,10.3,9.3,8.3,7.3,6.4,5.7,5,4.3,3.9,3.3,2.9,2.6,2.1,1.9,1.7,1.4,1.3,1.1,1
FR,?,OB,FRF1,?,E,broad,8.2,7.8,7,6.3,5.5,4.9,4.3,3.8,3.2,2.9,2.5,2.2,1.9,1.6,1.4,1.3,1.1,1,0.9,0.8
FR,?,OB,FRF2,?,E,broad,9.6,9.1,8.2,7.3,6.5,5.7,5.1,4.4,3.8,3.4,2.9,2.5,2.3,1.9,1.6,1.5,1.3,1.1,1,0.9
FR,?,OB,FRF3,?,E,broad,7.3,6.9,6.2,5.6,4.9,4.3,3.8,3.4,2.9,2.6,2.2,1.9,1.7,1.4,1.2,1.2,1,0.9,0.8,0.7
FR,?,OB,FRG0,?,E,broad,9.8,9.3,8.4,7.5,6.6,5.8,5.1,4.5,3.9,3.5,3,2.6,2.3,1.9,1.7,1.5,1.3,1.2,1,0.9
FR,?,OB,FRH0,?,E,broad,8.8,8.4,7.6,6.7,5.9,5.2,4.7,4.1,3.5,3.1,2.7,2.3,2.1,1.7,1.5,1.4,1.2,1.1,0.9,0.8
FR,?,OB,FRI1,?,E,broad,7.1,6.8,6.1,5.5,4.8,4.2,3.8,3.3,2.8,2.5,2.2,1.9,1.7,1.4,1.2,1.1,0.9,0.9,0.8,0.7
FR,?,OB,FRI2,?,E,broad,8,7.6,6.8,6.1,5.4,4.7,4.2,3.7,3.2,2.8,2.4,2.1,1.9,1.6,1.4,1.3,1.1,1,0.8,0.7
FR,?,OB,FRI3,?,E,broad,12,11.4,10.3,9.2,8.1,7.1,6.3,5.6,4.8,4.3,3.7,3.2,2.9,2.4,2.1,1.9,1.6,1.4,1.3,1.1
FR,?,OB,FRJ1,?,E,broad,1.7,1.6,1.5,1.3,1.2,1,0.9,0.8,0.7,0.6,0.5,0.5,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2
FR,?,OB,FRJ2,?,E,broad,6.1,5.8,5.3,4.7,4.1,3.6,3.2,2.8,2.4,2.2,1.9,1.6,1.5,1.2,1.1,1,0.8,0.7,0.7,0.6
FR,?,OB,FRK1,?,E,broad,7.1,6.7,6.1,5.4,4.8,4.2,3.7,3.3,2.8,2.5,2.1,1.9,1.7,1.4,1.2,1.1,0.9,0.8,0.8,0.7
FR,?,OB,FRK2,?,E,broad,6.1,5.8,5.2,4.7,4.1,3.6,3.2,2.8,2.4,2.2,1.9,1.6,1.5,1.2,1.1,1,0.8,0.7,0.6,0.6
FR,?,OB,FRL0,?,E,broad,1.7,1.7,1.5,1.3,1.2,1,0.9,0.8,0.7,0.6,0.5,0.5,0.4,0.3,0.3,0.3,0.2,0.2,0.2,0.2
FR,?,OB,FRM0,?,E,broad,2.1,1.9,1.8,1.6,1.4,1.2,1.1,0.9,0.8,0.7,0.6,0.5,0.5,0.4,0.4,0.3,0.3,0.2,0.2,0.2
FR,?,OC,FRB0,?,E,con,5.3,7.9,8.7,8.4,7.7,6.8,5.8,4.8,4,3.3,2.6,2.1,1.7,1.2,1,0.8,0.6,0.4,0.4,0.3
FR,?,OC,FRH0,?,E,con,7.9,11.9,13.1,12.7,11.7,10.2,8.8,7.3,6,5,4,3.1,2.5,1.9,1.5,1.3,0.8,0.6,0.6,0.4
FR,?,OC,FRJ1,?,E,con,2.5,3.8,4.2,4.1,3.7,3.3,2.8,2.3,1.9,1.6,1.3,1,0.8,0.6,0.5,0.4,0.3,0.2,0.2,0.1
FR,?,OC,FRJ2,?,E,con,4.7,7.1,7.9,7.6,7,6.1,5.2,4.4,3.6,3,2.4,1.9,1.5,1.1,0.9,0.8,0.5,0.4,0.4,0.3
FR,?,OC,FRK2,?,E,con,2.9,4.4,4.9,4.7,4.3,3.8,3.3,2.7,2.3,1.9,1.5,1.2,0.9,0.7,0.5,0.5,0.3,0.2,0.2,0.2
FR,?,OC,FRL0,?,E,con,1.7,2.6,2.9,2.8,2.6,2.3,1.9,1.6,1.3,1.1,0.9,0.7,0.6,0.4,0.3,0.3,0.2,0.1,0.1,0.1
FR,?,OC,FRM0,?,E,con,2.4,3.7,4,3.9,3.6,3.1,2.7,2.2,1.9,1.5,1.2,1,0.8,0.6,0.5,0.4,0.3,0.2,0.2,0.1
FR,?,PA,FRC2,?,E,con,9.4,11.8,12.5,12.3,11.7,10.8,9.9,8.9,7.9,7,6.2,5.4,4.8,4.1,3.5,3.1,2.6,2.2,2,1.7
FR,?,PA,FRF1,?,E,con,10.9,13.7,14.5,14.2,13.5,12.5,11.4,10.2,9.2,8.1,7.1,6.3,5.5,4.7,4.1,3.6,3,2.6,2.3,1.9
FR,?,PA,FRF2,?,E,con,11.8,14.9,15.7,15.5,14.7,13.6,12.4,11.1,10,8.8,7.7,6.8,6,5.2,4.5,3.9,3.3,2.8,2.5,2.1
FR,?,PA,FRF3,?,E,con,10.6,13.3,14,13.8,13.1,12.1,11.1,9.9,8.9,7.8,6.9,6.1,5.3,4.6,4,3.5,2.9,2.5,2.2,1.9
FR,?,PA,FRI2,?,E,con,11.7,14.7,15.5,15.2,14.4,13.4,12.2,11,9.8,8.7,7.6,6.7,5.9,5.1,4.4,3.8,3.2,2.8,2.4,2.1
FR,?,PA,FRJ1,?,E,con,8.6,10.9,11.5,11.3,10.7,9.9,9.1,8.1,7.3,6.4,5.7,5,4.4,3.8,3.3,2.8,2.4,2.1,1.8,1.5
FR,?,PA,FRK1,?,E,con,11.2,14.1,14.9,14.7,13.9,12.9,11.8,10.6,9.5,8.4,7.4,6.5,5.7,4.9,4.2,3.7,3.1,2.7,2.3,2
FR,?,PA,FRK2,?,E,con,7.7,9.7,10.2,10,9.5,8.8,8.1,7.2,6.5,5.7,5,4.4,3.9,3.4,2.9,2.5,2.1,1.8,1.6,1.4
FR,?,PM,FRB0,?,E,con,8.8,9.9,9.9,9.4,8.7,7.8,7,6.3,5.5,5,4.3,3.7,3.3,2.9,2.5,2.1,1.8,1.5,1.4,1.1
FR,?,PM,FRG0,?,E,con,8.2,9.2,9.2,8.7,8.1,7.3,6.6,5.9,5.1,4.6,4,3.5,3.1,2.7,2.3,1.9,1.7,1.4,1.3,1
FR,?,PM,FRH0,?,E,con,8.3,9.3,9.3,8.8,8.2,7.4,6.6,6,5.2,4.7,4,3.5,3.1,2.7,2.3,1.9,1.7,1.4,1.3,1
FR,?,PM,FRI1,?,E,con,5,5.7,5.7,5.4,5,4.5,4,3.6,3.2,2.8,2.5,2.1,1.9,1.7,1.4,1.2,1,0.9,0.8,0.6
FR,?,PM,FRI3,?,E,con,5.7,6.4,6.4,6.1,5.6,5.1,4.6,4.1,3.6,3.2,2.8,2.4,2.1,1.9,1.6,1.3,1.2,1,0.9,0.7
FR,?,PS,FRB0,?,E,con,6.9,7.1,6.9,6.6,6.5,6.2,5.9,5.6,5.3,5.1,4.8,4.5,4.2,4,3.8,3.6,3.3,3.2,3,2.9
FR,?,PS,FRC1,?,E,con,6.7,6.9,6.7,6.5,6.3,6,5.8,5.5,5.2,4.9,4.6,4.4,4.1,3.9,3.7,3.5,3.2,3.1,3,2.8
FR,?,PS,FRF1,?,E,con,9.6,9.8,9.6,9.2,9,8.6,8.2,7.8,7.4,7,6.6,6.2,5.8,5.6,5.2,5,4.6,4.4,4.2,4
FR,?,PS,FRF3,?,E,con,8.8,9,8.8,8.4,8.2,7.9,7.5,7.1,6.8,6.4,6,5.7,5.3,5.1,4.8,4.6,4.2,4,3.9,3.7
FR,?,PS,FRJ1,?,E,con,3.4,3.5,3.4,3.3,3.2,3.1,2.9,2.8,2.7,2.5,2.4,2.2,2.1,2,1.9,1.8,1.7,1.6,1.5,1.4
FR,?,PS,FRJ2,?,E,con,4.1,4.2,4.1,3.9,3.8,3.7,3.5,3.3,3.2,3,2.8,2.6,2.5,2.4,2.2,2.1,2,1.9,1.8,1.7
FR,?,PS,FRK1,?,E,con,5.7,5.8,5.7,5.5,5.3,5.1,4.9,4.6,4.4,4.2,3.9,3.7,3.4,3.3,3.1,3,2.7,2.6,2.5,2.4
FR,?,PS,FRK2,?,E,con,3.5,3.6,3.5,3.4,3.3,3.1,3,2.8,2.7,2.6,2.4,2.3,2.1,2,1.9,1.8,1.7,1.6,1.5,1.5
FR,?,PS,FRL0,?,E,con,2.5,2.6,2.5,2.4,2.4,2.3,2.2,2,1.9,1.8,1.7,1.6,1.5,1.5,1.4,1.3,1.2,1.2,1.1,1.1
FR,?,QP,FRI1,?,E,broad,2,2.8,3.1,3.2,3.4,3.4,3.4,3.4,3.4,3.2,3.1,3.1,2.9,2.8,2.6,2.5,2.3,2.3,2.2,2
FR,?,QP,FRI3,?,E,broad,1.9,2.7,2.9,3.1,3.2,3.2,3.2,3.2,3.2,3.1,2.9,2.9,2.8,2.7,2.5,2.4,2.2,2.2,2.1,1.9
FR,?,QP,FRJ1,?,E,broad,1.1,1.5,1.6,1.7,1.8,1.8,1.8,1.8,1.8,1.7,1.6,1.6,1.6,1.5,1.4,1.3,1.2,1.2,1.1,1.1
FR,?,QP,FRJ2,?,E,broad,1.2,1.7,1.9,2,2.1,2.1,2.1,2.1,2.1,2,1.9,1.9,1.8,1.7,1.6,1.5,1.4,1.4,1.3,1.3
FR,?,QP,FRK2,?,E,broad,0.9,1.3,1.4,1.5,1.6,1.6,1.6,1.6,1.6,1.5,1.4,1.4,1.4,1.3,1.2,1.1,1.1,1.1,1,0.9
FR,?,QP,FRL0,?,E,broad,0.7,1,1.1,1.2,1.3,1.3,1.3,1.3,1.3,1.2,1.1,1.1,1.1,1,1,0.9,0.9,0.9,0.8,0.7
FR,?,QR,FR10,?,E,broad,4.4,4.7,4.8,4.7,4.7,4.6,4.4,4.3,4.2,4.1,4,3.8,3.7,3.6,3.4,3.3,3.2,3,3,2.9
FR,?,QR,FRB0,?,E,broad,4.2,4.5,4.6,4.5,4.5,4.4,4.3,4.2,4.1,3.9,3.8,3.6,3.5,3.5,3.3,3.2,3.1,2.9,2.8,2.7
FR,?,QR,FRC1,?,E,broad,4.5,4.8,4.9,4.8,4.8,4.7,4.5,4.4,4.3,4.2,4.1,3.9,3.8,3.7,3.5,3.4,3.3,3.1,3,2.9
FR,?,QR,FRC2,?,E,broad,4.6,4.9,5,4.9,4.9,4.8,4.7,4.6,4.5,4.3,4.2,4,3.9,3.8,3.6,3.5,3.4,3.2,3.1,3
FR,?,QR,FRD1,?,E,broad,4.8,5.1,5.2,5.1,5.1,5,4.8,4.7,4.6,4.4,4.3,4.1,4,3.9,3.7,3.6,3.5,3.3,3.2,3.1
FR,?,QR,FRD2,?,E,broad,5.4,5.8,5.9,5.8,5.8,5.7,5.4,5.3,5.2,5,4.9,4.6,4.5,4.4,4.2,4.1,4,3.7,3.6,3.5
FR,?,QR,FRE1,?,E,broad,5.8,6.2,6.3,6.2,6.2,6.1,5.8,5.7,5.6,5.3,5.2,5,4.9,4.7,4.5,4.4,4.3,4,3.9,3.8
FR,?,QR,FRE2,?,E,broad,5.1,5.4,5.5,5.4,5.4,5.3,5.1,5,4.9,4.7,4.6,4.4,4.2,4.1,3.9,3.8,3.7,3.5,3.4,3.3
FR,?,QR,FRF2,?,E,broad,4.9,5.2,5.3,5.2,5.2,5.1,4.9,4.8,4.7,4.5,4.4,4.2,4.1,4,3.8,3.7,3.6,3.3,3.2,3.1
FR,?,QR,FRF3,?,E,broad,4.5,4.8,4.9,4.8,4.8,4.7,4.5,4.4,4.4,4.2,4.1,3.9,3.8,3.7,3.5,3.4,3.3,3.1,3,2.9
FR,?,QR,FRG0,?,E,broad,4.6,4.9,5,4.9,4.9,4.8,4.6,4.5,4.4,4.2,4.1,4,3.9,3.8,3.6,3.5,3.4,3.2,3.1,3
FR,?,QR,FRH0,?,E,broad,4.8,5.1,5.2,5.1,5.1,5,4.8,4.7,4.6,4.4,4.3,4.1,4,3.9,3.7,3.6,3.5,3.3,3.2,3.1
FR,?,QR,FRI1,?,E,broad,3.6,3.9,4,3.9,3.9,3.8,3.6,3.6,3.5,3.3,3.3,3.1,3,3,2.8,2.7,2.7,2.5,2.4,2.4
FR,?,QR,FRI2,?,E,broad,5,5.4,5.5,5.4,5.4,5.3,5,4.9,4.8,4.6,4.5,4.3,4.2,4.1,3.9,3.8,3.7,3.5,3.4,3.3
FR,?,QR,FRI3,?,E,broad,4.4,4.7,4.8,4.7,4.7,4.6,4.4,4.3,4.2,4.1,4,3.8,3.7,3.6,3.4,3.3,3.2,3,3,2.9
FR,?,QR,FRJ2,?,E,broad,4.4,4.7,4.7,4.7,4.7,4.6,4.4,4.3,4.2,4,3.9,3.7,3.7,3.6,3.4,3.3,3.2,3,2.9,2.8
FR,?,QR,FRK1,?,E,broad,4.7,5,5.1,5,5,4.9,4.7,4.6,4.5,4.3,4.3,4.1,4,3.9,3.7,3.6,3.5,3.3,3.2,3.1
FR,?,QR,FRK2,?,E,broad,4.1,4.4,4.4,4.4,4.4,4.3,4.1,4,3.9,3.8,3.7,3.5,3.4,3.3,3.2,3.1,3,2.8,2.7,2.7
FR,?,QT,FR10,?,E,broad,4.9,4.8,4.7,4.6,4.4,4.3,4.3,4.2,4.1,4,3.9,3.8,3.8,3.7,3.6,3.5,3.5,3.4,3.3,3.3
FR,?,QT,FRB0,?,E,broad,5.5,5.4,5.3,5.2,5,4.9,4.8,4.7,4.6,4.5,4.4,4.3,4.3,4.2,4.1,4,3.9,3.8,3.7,3.7
FR,?,QT,FRC1,?,E,broad,5,4.9,4.8,4.7,4.5,4.4,4.3,4.2,4.1,4.1,4,3.9,3.9,3.8,3.7,3.6,3.5,3.4,3.3,3.3
FR,?,QT,FRC2,?,E,broad,5.1,5,4.9,4.8,4.6,4.5,4.4,4.3,4.2,4.2,4.1,4,4,3.9,3.8,3.7,3.6,3.5,3.4,3.4
FR,?,QT,FRD1,?,E,broad,6.8,6.7,6.6,6.4,6.2,6.1,6,5.8,5.7,5.6,5.5,5.3,5.3,5.2,5.1,5,4.8,4.7,4.6,4.6
FR,?,QT,FRD2,?,E,broad,6,5.9,5.8,5.7,5.5,5.4,5.3,5.1,5,4.9,4.8,4.7,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4.1
FR,?,QT,FRE2,?,E,broad,6.3,6.2,6.1,6,5.7,5.6,5.5,5.4,5.3,5.2,5.1,4.9,4.9,4.8,4.7,4.6,4.5,4.4,4.3,4.2
FR,?,QT,FRF1,?,E,broad,6.4,6.3,6.2,6.1,5.8,5.7,5.6,5.5,5.4,5.2,5.1,5,5,4.9,4.8,4.7,4.5,4.4,4.3,4.3
FR,?,QT,FRF2,?,E,broad,5.6,5.5,5.4,5.3,5.1,5,4.9,4.8,4.7,4.6,4.5,4.4,4.4,4.3,4.2,4.1,4,3.9,3.8,3.8
FR,?,QT,FRF3,?,E,broad,4.9,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.1,4,3.9,3.8,3.8,3.7,3.7,3.6,3.5,3.4,3.3,3.3
FR,?,QT,FRG0,?,E,broad,6.2,6.1,6,5.8,5.6,5.5,5.4,5.3,5.2,5.1,4.9,4.8,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.2
FR,?,QT,FRH0,?,E,broad,6.3,6.2,6.1,6,5.8,5.6,5.5,5.4,5.3,5.2,5.1,5,5,4.8,4.7,4.6,4.5,4.4,4.3,4.3
FR,?,QT,FRI3,?,E,broad,4.9,4.8,4.7,4.6,4.4,4.3,4.3,4.2,4.1,4,3.9,3.8,3.8,3.7,3.6,3.5,3.5,3.4,3.3,3.3
FR,?,QT,FRJ2,?,E,broad,4.2,4.2,4.1,4,3.9,3.8,3.7,3.6,3.5,3.5,3.4,3.3,3.3,3.2,3.2,3.1,3,2.9,2.9,2.9
FR,?,QT,FRK1,?,E,broad,5.4,5.3,5.2,5.1,4.9,4.8,4.7,4.6,4.5,4.4,4.3,4.2,4.2,4.1,4,3.9,3.8,3.7,3.6,3.6
FR,?,QT,FRK2,?,E,broad,4.5,4.4,4.3,4.3,4.1,4,3.9,3.8,3.8,3.7,3.6,3.5,3.5,3.4,3.4,3.3,3.2,3.1,3,3
